price_vnd,sim_number
1000000,708161981
1000000,877117787
450000,372140998
500000,974480732
1000000,763612123
3000000,846200900
450000,329100774
500000,982557270
55000000,818386386
12000000,906011984
1000000,858206444
1000000,777090791
1000000,928379973
450000,327381970
5000000,858096886
500000,853011533
15000000,848363738
1000000,773345111
450000,326185239
10000000,925482666
500000,965288497
12000000,343633999
450000,866988480
3000000,933033279
13500000,988597939
450000,334198166
68000000,866555586
500000,822100713
1000000,823419678
15000000,777380777
1000000,945424846
500000,965079294
3000000,921061971
3000000,918605705
3000000,932630330
450000,338028979
3000000,888073686
1000000,922681788
1000000,708051851
12000000,392339955
450000,865110539
3000000,938588800
500000,839521866
11325000,845918678
450000,387113299
1000000,762531971
14000000,377788848
500000,879299964
5000000,924141777
3000000,934526252
70000000,777373777
450000,374629119
500000,854509456
1000000,348019456
1000000,773322499
1000000,763504242
1000000,966024990
3000000,707091010
500000,879611667
11000000,706074888
1000000,946324936
500000,522141996
500000,877179696
12000000,977773177
5000000,393886979
1000000,886386983
1000000,945429698
500000,385786978
450000,339816966
1000000,763048041
5000000,704894567
1000000,909116527
3000000,842999976
12000000,798989189
3000000,782323868
1000000,357444559
450000,332218699
450000,325888064
450000,335256966
3000000,846666533
1000000,795588600
500000,886668529
3000000,368028886
500000,566101997
1000000,775585879
5000000,924532777
500000,975961598
450000,373567669
5000000,946829969
5000000,914959989
500000,879101900
3000000,858382777
450000,862913788
1000000,763696012
450000,376424588
1000000,949383202
1000000,708026226
500000,966478647
13500000,707013939
11000000,784833833
450000,974075670
500000,971500592
12000000,981990979
1000000,942373431
200000000,993929292
3000000,778455777
450000,327035005
3000000,902708568
450000,334030185
500000,877998287
500000,565071982
3000000,775646686
10200000,766666393
500000,877131355
5000000,855898289
450000,347775339
12000000,922402888
450000,329109239
5000000,394804999
450000,335464224
12000000,975888812
450000,333531939
5000000,779913555
1000000,921591191
399000000,911397979
3000000,918568855
1000000,705422699
450000,387351168
3000000,333968444
10550000,915558658
450000,344285739
3000000,907815511
3000000,905353531
3000000,888013568
450000,365853966
500000,865102115
5000000,847040789
3000000,966151218
3000000,797727373
3000000,916312179
500000,978014306
3000000,775042999
450000,326725299
500000,938167825
450000,332250279
5000000,356579268
1000000,349788338
450000,343691974
3000000,567898901
3000000,794988866
5000000,819656569
450000,334824188
450000,866067616
5000000,916886486
3000000,966742021
1000000,933982469
500000,912790563
99000000,333888668
3000000,813199191
1000000,932456661
1000000,925567112
1000000,568199779
1000000,996871988
3000000,898773775
1000000,909109913
1000000,383469456
1000000,968075095
450000,865700989
3000000,969716588
10000000,961501993
3000000,789818689
450000,975746346
1000000,763705905
1000000,943315524
450000,347665986
1000000,947220491
5000000,901441010
450000,327875989
300000000,901866866
5000000,845241999
1000000,904969963
450000,326945279
500000,926328166
450000,327511101
500000,366267770
15000000,815082012
500000,906376711
450000,345324088
500000,966930737
1000000,708064234
3000000,888991369
450000,326416366
450000,326736199
79000000,916277999
5000000,523022018
1000000,797421444
500000,877100985
3000000,908752017
450000,373528768
1000000,996921995
500000,877105186
500000,396191961
1000000,799011444
1000000,763519494
5000000,961742001
500000,877988959
1000000,919984935
13000000,975861990
500000,964869092
450000,865104788
500000,859877022
12000000,706864444
3000000,917929997
500000,823481886
10000000,387619888
450000,866370437
500000,338371219
5000000,783694555
450000,344138966
500000,927086069
1000000,944713102
12500000,822755755
12600000,937534888
1000000,789806456
5000000,945995699
1000000,877101011
3000000,924477111
450000,344285368
1000000,943492294
1000000,921921277
5000000,785401555
450000,332107234
10000000,989836779
500000,971958334
1000000,989233826
1000000,867506279
1000000,936101314
1000000,898875511
1000000,799078822
500000,916766706
450000,327391114
11900000,896888872
1000000,945468309
5000000,389983878
3000000,335663789
1000000,763625624
500000,905564733
450000,865194286
1000000,941614469
10000000,386796669
3000000,896881977
450000,363419379
500000,924640779
450000,383657772
10300000,888895859
1000000,909180230
500000,943608831
450000,965392508
500000,916087448
500000,786540179
13000000,825837837
5000000,923552777
450000,366651339
450000,359188448
500000,877115514
68000000,932283286
1000000,939396760
13000000,896666882
195000000,962244444
450000,327110784
450000,332124449
5000000,982522006
3000000,933652011
450000,334249439
5000000,333560777
479000000,362333333
3000000,382392004
450000,338404799
1000000,762773973
450000,862977731
450000,328152022
450000,985004564
1000000,799000277
1000000,763607345
1000000,909619681
3000000,914778811
450000,973752374
500000,931478500
500000,877151539
500000,879336698
3000000,703776622
12000000,908881971
320000000,967329999
500000,349890589
1000000,795638838
5000000,981241984
1000000,963452195
500000,877180609
1000000,567678739
13125000,938542168
500000,342749321
3000000,833498668
5000000000,945555555
3000000,917665689
3000000,833586333
450000,865579869
120000000,979515999
3000000,877102003
450000,382261441
450000,329210800
1000000,886629440
500000,932338736
13000000,794661111
450000,329735539
1000000,963795259
1000000,943363960
3000000,859268279
5000000,765258999
450000,344121109
500000,835266234
450000,987454843
1000000,705450458
1000000,963420011
500000,877110779
500000,981710663
5000000,522333799
1000000,707234519
450000,325400042
1000000,946382759
12500000,898146146
450000,327160810
450000,862951766
450000,376646006
500000,857940886
92000000,338848888
3000000,923998679
3000000,812338585
500000,334132088
1000000,889514855
1000000,762622077
1000000,762754354
500000,877120281
3000000,936156239
3000000,866982018
3000000,888239779
500000,523171981
5000000,944268168
450000,332191287
3000000,815188818
1000000,762528522
3000000,929938968
10000000,923061997
10000000,921022010
1000000,708013513
3000000,562681993
3000000,812941992
13900000,384167979
3000000,917398778
1000000,834104000
3000000,926121416
1000000,925898767
5000000,363565679
450000,364899788
13000000,357663456
3000000,961546669
3000000,898888272
1000000,867972479
3000000,968968154
500000,866929096
1000000,944481285
3000000,979776616
3000000,888252622
500000,877112290
330000000,988816888
3000000,931666640
5000000,977529989
350000000,904418888
450000,328123088
3000000,921955995
5000000,977897179
12000000,783330999
450000,354868488
3000000,927402555
3000000,945321998
5000000,337839899
3000000,931918938
450000,352395316
1000000,763652852
450000,334166625
1000000,702728725
1000000,764339123
3000000,765663344
11325000,828453678
500000,867789400
3000000,965555241
450000,329475225
3000000,706705666
450000,333590239
10000000,345678316
3000000,798017666
500000,903164191
450000,865715553
450000,334030584
1000000,799107543
5000000,909755268
12999000,342656888
450000,345502739
5000000,981367668
450000,865242398
5000000,868996679
5000000,986302009
3000000,842999967
450000,329610188
500000,974198114
1000000,367901110
1000000,795621627
3000000,972850606
5000000,817290789
450000,387280671
450000,356454166
450000,332241071
450000,343777341
450000,334845839
450000,343861001
1000000,372454648
1000000,868357239
5000000,854646646
10000000,358928686
1000000,945667143
500000,945938882
450000,866637641
450000,866237117
53000000,866612222
5000000,827102004
5000000,704965999
450000,334529839
500000,962527657
3000000,917513688
1000000,708128585
500000,877993229
10000000,888883800
1000000,763514814
450000,344194568
15000000,903050586
1000000,763672671
500000,932645165
5000000,764440123
450000,343391838
500000,921628698
450000,348286439
1000000,899854242
10000000,333133858
3000000,969658966
500000,879483818
5000000,938685979
500000,816798669
15000000,387696888
450000,862969546
1000000,844445123
1000000,898034040
12000000,972351789
1000000,373195140
450000,865435835
450000,352737188
5000000,986144414
3000000,932148778
500000,971895980
500000,918963450
1000000,889878907
5000000,706544888
450000,329060971
1000000,702722355
11000000,788893555
450000,329761866
3000000,961372799
5000000,924281777
500000,961333085
3000000,961376123
1000000,372164034
500000,855380008
1000000,762635435
3000000,846896996
500000,961223259
1000000,898344917
3000000,777347789
1000000,763507506
1000000,838256779
5000000,825666658
500000,905291147
3000000,901894456
5000000,927588222
450000,865898475
450000,337636466
15000000,898861368
1000000,795754345
14000000,866988669
5000000,936892893
450000,334744639
500000,764554123
15000000,788083888
12000000,911115569
250000000,962685555
500000,847326632
450000,344270486
1000000,942110700
3000000,777252078
15000000,937999468
3000000,332774499
500000,835036559
5000000,896661266
3000000,373681976
500000,879612838
500000,975762028
1000000,909132063
500000,879931088
1000000,763599597
450000,328364884
1000000,762631963
5000000,394645999
500000,965871739
11000000,778888679
1000000,948105964
3000000,777747475
1000000,763733455
500000,977370658
450000,343090607
65000000,896662999
3000000,933571751
1000000,383343466
450000,342191079
13000000,926571999
500000,879283268
450000,865361736
3000000,844929997
450000,865442539
3000000,928391568
500000,877119960
500000,931209570
1000000,702644144
450000,344043539
170000000,793879999
450000,352691379
3000000,838181688
450000,336145968
1000000,944776291
11000000,707311311
450000,328090921
11325000,815302678
450000,326812966
3000000,947770404
1000000,948696776
3000000,843986688
500000,923872968
500000,937141787
500000,523761995
1000000,947022443
1000000,763108106
11325000,819361678
1000000,836366190
450000,344214379
500000,962279615
500000,927021186
450000,866117639
500000,347565968
1000000,705485385
1000000,941653875
1000000,943025663
12000000,707707709
450000,358390660
450000,865838081
5000000,798026888
11000000,838490999
1000000,763659651
1000000,708081288
450000,354335368
500000,917089949
1000000,795742542
1000000,825699689
500000,964170063
450000,865977097
12000000,962941993
12000000,795379579
1000000,702716226
3000000,983754686
1000000,879879885
1000000,762666133
500000,866965318
5000000,941351996
500000,354205486
500000,877159886
1000000,799043464
3000000,917631996
55000000,941999969
450000,326110378
5000000,935179889
5000000,328776678
1000000,869036803
5000000,333753868
3000000,943221112
5000000,397777618
450000,326150780
450000,327667639
450000,865569088
12200000,865666986
450000,862937837
450000,866290590
1000000,707643678
10000000,931742345
450000,984190717
450000,335375099
450000,343855548
1000000,935110893
500000,909307425
450000,332695966
3000000,931818959
450000,972187892
1000000,996882010
5000000,922852011
450000,329250187
450000,327953639
5000000,372871990
1000000,776200433
10100000,908042000
500000,586312004
500000,877333235
500000,583110583
500000,879611191
1000000,773372000
12000000,899651888
3000000,792285885
500000,877117765
11900000,777775507
5000000,818555561
3000000,362969789
450000,356011566
1000000,702677200
450000,335178089
500000,877991618
450000,373006139
10000000,344864888
500000,937859656
1000000,763663063
12400000,335490000
450000,328140568
5000000,937777143
450000,387627866
500000,362725176
10000000,776222255
500000,868117702
450000,862966604
3000000,916579578
500000,376693593
1000000,941652717
55000000,775944444
12000000,829899979
3000000,766789339
12000000,931564564
500000,918844053
500000,922406345
12000000,768190190
10000000,706631111
68000000,762486666
450000,326432220
1000000,901410589
13900000,375024024
3000000,967691866
5000000,364652000
500000,877118854
5000000,981652017
3000000,888382779
1000000,909170632
3000000,829898808
450000,865789219
1000000,763538558
1000000,909130071
500000,877992357
3000000,835271368
500000,961974596
3000000,975698169
11111000,334969798
12000000,919866586
3000000,916521252
500000,843101345
5000000,365193139
12000000,356789057
1000000,373276415
3000000,567898089
450000,344295388
500000,879935288
500000,909407651
5000000,877777663
1000000,762601605
1000000,971484278
1000000,934943332
1000000,705279595
1000000,949589961
1000000,931787299
3000000,904710779
450000,325546066
1000000,774532253
60000000,899969666
1000000,935582220
450000,334413588
450000,866896850
450000,326705539
3000000,828776667
12000000,858512999
12000000,782959697
1000000,778580586
500000,879622669
13200000,375786999
1000000,889169151
500000,936957273
11325000,848270678
450000,335561679
450000,329914889
3000000,819211288
1000000,795717517
450000,334049379
5000000,898888169
1000000,708096091
3000000,792285939
450000,334184986
5000000,705594567
1000000,932384184
500000,975194126
450000,866541494
1000000,358160906
12000000,394333000
1000000,909128931
1000000,702793493
3000000,777978444
5000000,981998088
450000,328183234
11325000,859834678
1000000,773353222
500000,929797589
13125000,904480539
1000000,708101301
10000000,932111661
12000000,902032022
450000,327190595
10000000,852927927
450000,862984889
450000,332565879
3000000,396505789
450000,326710188
500000,862891581
122000000,912222224
12000000,865678799
12000000,899922929
500000,985370694
1000000,949558755
450000,327334539
5000000,777369389
450000,865206479
168000000,852333999
500000,966712943
500000,565575822
450000,343424989
14000000,969895789
1000000,705411055
500000,566152003
1000000,799089876
3000000,702336879
1000000,762663163
1000000,795615611
1000000,904370879
5000000,912891279
3000000,888110400
55000000,776888668
450000,353200584
450000,862954449
1000000,763518512
5000000,765901901
3000000,906382111
500000,905075992
14000000,813034444
450000,334271104
450000,865474756
3000000,395833789
500000,877993354
13000000,909899559
500000,964441140
500000,528942008
450000,344210483
500000,763396166
630000000,788878888
1000000,349946000
15000000,828316316
500000,869069004
1000000,971805511
1000000,773337110
10500000,334088999
500000,963975097
13800000,815318899
1000000,763684681
1000000,909265092
450000,384743799
1000000,789031086
14000000,919982006
1000000,825710810
3000000,931190886
3000000,937809966
3000000,784492345
3000000,363220777
1000000,947228616
3000000,937267386
1000000,763757754
450000,366140580
1000000,328313813
1000000,762647642
12000000,362695888
5000000,792618666
1000000,904952456
500000,988001794
450000,865380080
5000000,332181996
3000000,977313299
1000000,776776144
3000000,816588558
1000000,962494493
450000,384210580
10000000,567879668
1000000,943968317
13000000,779166188
450000,866907010
11325000,817209678
450000,327394966
5000000,866687787
3000000,906443879
1000000,762332899
450000,347497988
450000,862907289
500000,967916358
500000,924886606
11000000,388338368
10400000,702332888
57000000,902555511
3000000,975693963
1000000,764977567
5000000,939170688
1000000,877179991
85000000,785638888
3000000,818661997
1000000,795611588
5000000,362866696
3000000,342003344
450000,332030701
1000000,944991602
3000000,793828585
500000,932473088
1000000,867480679
1000000,909175583
1000000,762614612
5000000,703002211
1000000,921150488
5000000,868968908
1000000,763556056
500000,906715040
450000,328171194
10000000,392243999
1000000,898624654
10000000,928048866
450000,328189239
450000,374520799
5000000,357222699
1000000,702731031
1000000,795710719
12500000,902366686
5000000,355555360
55000000,768896789
5000000,346632666
1000000,877117793
450000,367764739
5000000,335883868
500000,879489885
5000000,703875875
500000,869359004
450000,329190474
5000000,857999963
3000000,964584686
450000,374087986
450000,362251084
450000,373146239
3000000,783714999
1000000,942876534
1000000,947815325
450000,343830299
3000000,766789191
450000,339180989
450000,369453879
10000000,836092888
12000000,899071999
13600000,392570000
450000,866265639
5000000,888883572
3000000,789080895
500000,877009003
11600000,886986898
1000000,702728528
1000000,705401101
10000000,907807707
450000,328741661
500000,834457111
3000000,929055968
5000000,393972000
500000,867482528
5000000,896668687
450000,345832979
13500000,936798886
450000,329386739
500000,786514968
3000000,922662379
3000000,901456389
500000,879622016
5000000,902533355
12000000,904040464
1000000,941151592
55000000,383888688
1000000,705252545
500000,857300881
13500000,377373555
450000,374926166
450000,986987267
1000000,778590390
10000000,783848688
3000000,947770505
500000,909307195
1000000,762764164
11000000,338881889
1000000,788072016
450000,374513879
5000000,898512666
450000,359284449
1000000,763722724
450000,335284969
12000000,923092005
450000,975202043
1000000,815831616
500000,877101636
450000,329526188
450000,383270103
450000,865434934
500000,971110953
10000000,912882168
500000,909608105
1000000,828641678
12000000,779699779
1000000,702655266
10000000,769862862
5000000,767994888
1000000,978270055
1000000,931360079
14000000,911334078
450000,334037639
500000,857430886
450000,343180992
1000000,943846749
500000,906902707
3000000,966930530
500000,912271385
13900000,707020000
1000000,762744211
450000,329411164
12000000,822185888
79000000,789898979
3000000,865291088
450000,342956288
3000000,868869088
12500000,918088998
450000,384740179
1000000,799011655
3000000,367639988
450000,334824539
500000,984701655
1000000,702669269
5000000,948911789
1000000,708035031
3000000,813118833
10000000,896120120
5000000,363232386
450000,343588816
3000000,853761368
13000000,926170999
10000000,901166766
450000,865474730
3000000,765435666
5000000,703543543
1000000,702785985
450000,333621889
3000000,775933789
500000,868626128
500000,944352990
450000,867000804
500000,922480186
1000000,825439678
13000000,767763999
10200000,816385888
3000000,858576886
12000000,795286668
3000000,929668186
450000,327467139
500000,931812654
450000,329095699
500000,879611568
500000,905332195
10500000,766166662
500000,911044487
450000,343270793
450000,326008466
1000000,708103703
5000000,912889788
500000,934259116
500000,866631948
5000000,357365168
5000000,379111866
3000000,797521997
15000000,816031980
1000000,708066033
500000,523211992
280000000,888888811
90000000,909452222
3000000,398731368
1000000,565662015
5000000,922611991
450000,326607066
12060000,785524444
450000,327705966
450000,343777244
5000000,942166969
5000000,815993699
1000000,795756226
3000000,778939000
450000,343129639
500000,888086229
450000,328050485
5000000,901109900
450000,348905639
13000000,924491999
1000000,795666855
500000,949759993
1000000,898873355
500000,927114788
1000000,705096899
1000000,946734792
1000000,949150805
1000000,888110706
1000000,931689578
450000,335786166
500000,983199413
5000000,933456009
3000000,798888604
500000,886863578
1000000,799071969
500000,901849566
5000000,767799889
450000,333572439
500000,931313209
5000000,788398555
500000,865651896
1000000,906231163
1000000,795599456
75000000,929827777
11000000,983199879
450000,343930586
450000,327516439
500000,964791656
3000000,888868127
450000,328385239
3000000,778455466
12000000,706811999
3000000,936310379
1000000,705276432
450000,328505839
450000,327171092
1000000,879773338
12500000,918883331
3000000,867978788
450000,332520439
450000,334535899
450000,374175139
3000000,777177000
220000000,705889999
450000,342875179
1000000,812245444
500000,879288234
450000,983748897
14100000,866262686
1000000,931386558
450000,364990179
450000,335732586
3000000,938779586
3000000,963580386
12500000,898310310
1000000,795738038
3000000,762238768
450000,975739475
1000000,763022944
88000000,909556555
77000000,869687777
3000000,982252982
5000000,888037799
12000000,932168777
3000000,765828848
1000000,948678717
13000000,706542222
1000000,773316181
1000000,931363610
14000000,779199599
450000,984111731
1000000,795627227
12000000,356687668
450000,343282599
55000000,843779779
5000000,813593456
5000000,986136813
12000000,899063999
1000000,946124485
100000000,876778899
500000,879767673
1000000,394555097
500000,849509886
10000000,921848688
5000000,336369668
500000,927523452
13900000,921776999
1000000,763733734
3000000,834234123
500000,325374562
3000000,888228820
3000000,385646886
450000,343704445
500000,967872719
5000000,898648648
500000,585972006
500000,367152589
500000,582091997
500000,877011292
1000000,335366223
1000000,917321266
11000000,373442555
450000,334854379
59000000,869587777
1000000,795718787
500000,877121229
5000000,976132017
3000000,899011818
3000000,936991799
450000,329666934
500000,946350565
3000000,933665444
1000000,899609399
5000000,917617333
1000000,799111160
450000,342262799
500000,966341297
1000000,943769793
12000000,924022017
1000000,888858570
60200000,376191919
3000000,904977749
450000,865000381
1000000,702788118
12000000,938651234
500000,912622853
10000000,813558555
3000000,855672005
450000,344060792
3000000,931875779
15000000,917991994
500000,971578326
1000000,937116212
1000000,898834242
1000000,762607676
12000000,844555567
1000000,774992234
450000,342888770
500000,877177966
10500000,853148999
1000000,944099100
10750000,906724666
3000000,932005168
450000,865559068
3000000,923453968
1000000,888646205
5000000,919332579
5000000,329139169
3000000,778089666
3000000,813787838
500000,879289345
450000,356092168
11000000,848888119
3000000,915832022
500000,888009358
450000,971613450
450000,349721112
500000,962815125
3000000,859464666
1000000,965988717
1000000,764686123
500000,385933770
14000000,896893979
1000000,942273810
450000,383508186
450000,332904339
10000000,876543209
3000000,865121296
500000,901202445
500000,356545228
1000000,799061654
13600000,383654888
500000,937325265
450000,327761388
450000,384308366
450000,334911586
5000000,372051991
1000000,965488331
11325000,847312678
500000,877010982
5000000,888859668
1000000,902240959
3000000,944444527
1000000,886453679
450000,374897086
450000,332774566
450000,334173286
11000000,857758999
1000000,896522774
450000,974836343
450000,343518879
3000000,931825568
1000000,708044611
450000,865869945
450000,364798166
3000000,961819839
450000,335141172
1000000,909182975
5000000,888221121
10300000,888886318
500000,971699014
450000,972646961
3000000,796789399
5000000,973708090
5000000,938873131
10000000,373656333
500000,855445234
500000,877996365
450000,329388826
450000,332418689
5000000,917890879
1000000,898311161
12000000,816333386
139000000,866456666
500000,879881878
450000,332073739
450000,336395866
500000,799160903
1000000,568187879
450000,329851468
450000,865916599
450000,356154068
3000000,346721721
450000,866019121
5000000,896660068
55000000,972761368
500000,338487697
500000,889356597
450000,362793883
5000000,797787968
1000000,568687279
3000000,393162339
5000000,762292979
450000,865333681
3000000,824872345
3000000,967030389
3000000,899131199
450000,333657268
5000000,784606868
3000000,938106622
3000000,838313833
3000000,985806226
500000,878235689
13000000,921616168
1000000,762679292
500000,877002279
3000000,889407868
3000000,946449889
500000,987875482
3000000,934086226
1000000,762737337
1000000,823347678
450000,362260480
1000000,961626995
3000000,925171982
1000000,763715123
500000,333408008
1000000,965401954
450000,387364388
450000,329447227
500000,586221997
450000,369897699
500000,964761070
3000000,798800707
450000,866384486
450000,343853968
3000000,777269368
500000,868474875
5000000,338888641
450000,355961879
450000,348265139
13888000,342282888
450000,332411970
450000,334546266
5000000,903017986
450000,336040809
450000,866333748
450000,343647770
88000000,909121121
500000,925770636
1000000,707016610
1000000,946835857
1000000,763670012
500000,974314484
450000,385913386
1000000,763657117
500000,862588775
10000000,822765432
1000000,889116740
450000,335477839
450000,862939593
500000,987337894
3000000,824888959
500000,828213969
450000,384991881
1000000,367396444
1000000,946835746
1000000,708165965
1000000,941214263
450000,329469699
450000,339158234
500000,868245447
3000000,906110117
1000000,904312005
1000000,795688466
1000000,971576570
500000,962730610
1000000,942204171
5000000,986896858
1000000,762709809
1000000,795617337
279000000,979777789
5000000,369448777
1000000,765226345
74000000,936877999
1000000,985280972
500000,888214124
11000000,921198989
3000000,828816879
500000,964676439
50000000,818979899
3000000,336963222
1000000,949839193
1000000,795636116
3000000,982874368
5000000,332181997
500000,924158786
1000000,702654754
500000,396478179
5000000,983909798
500000,522771984
5000000,962699279
3000000,777931992
12000000,938111311
12000000,919295799
1000000,901122230
316000000,935168168
450000,865370769
1000000,708045225
3000000,784478487
12000000,977777261
5000000,839123668
1000000,705461432
1000000,904788900
239000000,815868686
5000000,922971981
5000000,982172006
450000,334913588
450000,343496639
3000000,839983398
3000000,918261266
450000,335977689
450000,335580339
500000,921368991
5000000,356526886
1000000,943284073
1000000,765660678
500000,989945478
1000000,762688233
1000000,909162253
5000000,355799991
450000,866834097
500000,931163494
15000000,981231102
3000000,925869444
450000,327628339
450000,336180706
5000000,788738999
500000,588191990
1000000,763124141
5000000,931355359
450000,983147894
12000000,965527939
450000,379183239
450000,328204588
13000000,779192999
1000000,395010896
500000,877010767
1000000,909180951
5000000,909758975
3000000,327467899
1000000,962757115
1000000,886329932
500000,528991996
5000000,376581996
3000000,916999163
1000000,705444966
75000000,848883456
3000000,777823579
10300000,888889856
450000,974879948
500000,984350394
500000,965540570
5000000,868068980
50000000,812222232
3000000,567899677
450000,353658188
11000000,828662668
500000,909720063
1000000,909619971
3000000,969160601
450000,342407399
3000000,933612016
500000,567319868
500000,926733769
500000,868757338
1000000,795747743
450000,327541771
3000000,978658188
1000000,702639637
5000000,975733788
450000,866748278
1000000,705988044
1000000,762636036
1000000,898811588
500000,909371063
1000000,909167130
5000000,924358777
3000000,843868168
10000000,911873777
5000000,982672017
3000000,908500868
450000,344778966
450000,989659664
1000000,702655355
1000000,705457585
1000000,795707474
500000,934630566
10000000,987888479
13900000,562242424
450000,344030176
95000000,359696969
450000,332807599
450000,865409486
1000000,948486890
3000000,888075689
5000000,919931166
3000000,966991566
3000000,364300009
3000000,387618886
450000,336080408
500000,879199066
500000,927080894
13000000,837000007
1000000,971272155
450000,335055540
450000,865242476
79000000,937797799
1000000,762653053
3000000,936800939
1000000,765050345
500000,877120380
3000000,889129797
450000,866642343
1000000,795633088
13500000,325042010
450000,334765665
5000000,839676688
10000000,888883565
450000,328489839
3000000,769138688
69000000,799999586
12000000,765043979
500000,368271387
5000000,774359966
1000000,773357356
450000,335080498
10000000,963291986
500000,968375220
14000000,388393456
5000000,776807807
450000,386729766
5000000,382271998
450000,345974266
1000000,888257370
5000000,867611622
3000000,866907678
3000000,567688368
450000,335622139
450000,972239914
450000,975994957
1000000,763644266
3000000,766491986
500000,936815008
12500000,868838788
10100000,923981666
1000000,773345210
500000,859449221
1000000,985330525
500000,877180884
500000,911552901
5000000,902848285
5000000,826123444
3000000,363281777
450000,335453588
1000000,708026926
3000000,939892882
450000,336258234
5000000,818641999
5000000,767676794
12400000,343460000
3000000,963446568
450000,862959788
1000000,944696126
5000000,326776989
5000000,947074555
1000000,795107109
5000000,844444626
1000000,896558589
10000000,342336999
1000000,889136269
500000,877180586
450000,865412380
500000,943598197
450000,865647776
13000000,981555593
500000,969871722
1000000,909117523
5000000,904101963
1000000,857878828
5000000,342461995
12600000,815688988
1000000,763111766
5000000,947488887
3000000,862587575
5000000,981915969
3000000,815678931
1000000,936208280
500000,927115811
500000,916164471
10000000,926013939
500000,928262835
450000,334574539
1000000,702642002
500000,967254606
14500000,924779777
3000000,912810968
3000000,972315179
500000,879479977
1000000,705400677
12600000,898686698
1000000,705477222
3000000,901824688
1000000,762786336
1000000,969411639
1000000,762607474
1000000,783191678
1000000,708088711
500000,937363004
450000,382372839
450000,343400739
5000000,768343555
450000,327173444
500000,877157279
1000000,705922633
1000000,336241686
450000,334110308
3000000,399269699
10000000,911821998
11325000,849283678
450000,343841444
10500000,392165165
3000000,777715313
500000,879821579
10300000,352884884
1000000,932392432
500000,879820366
10860000,772798798
5000000,362696959
1000000,708151983
500000,879883818
1000000,915926638
450000,344019139
12000000,774999993
1000000,763183689
10000000,904118789
500000,877010913
450000,865277726
5000000,335716669
10000000,919119595
1000000,824450678
450000,336230776
3000000,945719696
3000000,966921579
450000,332688766
1000000,776244877
3000000,813229292
3000000,795666363
500000,981637005
1000000,592091991
11000000,794234999
450000,335270292
15000000,777104104
5000000,965394686
450000,981912360
10000000,849975678
3000000,927515668
5000000,822002789
450000,973066675
450000,972899646
179000000,909969798
450000,336791972
3000000,568365368
1000000,763761361
1000000,905463634
500000,877100992
1000000,909127320
500000,904697652
500000,936908226
12000000,828112012
5000000,789999158
12700000,926633777
11325000,818749678
500000,866644669
13789000,357636888
11600000,396888878
500000,964368495
450000,334411586
3000000,946271990
5000000,356695569
3000000,777655656
450000,329250107
5000000,567890786
1000000,946501201
3000000,902976006
5000000,995685868
5000000,355506556
1000000,944650929
3000000,787957272
450000,343791889
450000,325310371
5000000,788203555
500000,705434351
1000000,828290678
450000,354218366
500000,888438099
3000000,397303789
5000000,974782019
450000,982425742
500000,974269490
10000000,932391179
1000000,945667042
1000000,896505957
500000,879936266
150000000,915141414
1000000,946059464
12500000,919685333
450000,865622344
1000000,762755377
3000000,898888535
450000,862997698
450000,327195188
5000000,793113300
450000,382220168
450000,326238266
1000000,932385123
450000,334494588
11325000,845896678
500000,981978875
450000,326210400
10000000,949121777
130000000,837666688
450000,347355779
3000000,828989826
10000000,962962004
450000,988595467
550000000,948666999
3000000,777768546
54000000,785550000
3000000,981412286
14300000,788882668
1000000,777678053
500000,916355809
10000000,888882522
3000000,972469768
1000000,705433765
500000,965581787
1000000,889982114
14000000,824700700
500000,938602582
1000000,708148448
500000,877102202
450000,329649739
450000,329200675
450000,329762239
3000000,929386186
450000,333130671
450000,862963439
1000000,763715714
1000000,793420520
5000000,702954567
68000000,795889889
1000000,916792998
450000,343088739
450000,325741551
450000,862952466
3000000,566513979
3000000,975642112
11900000,898168886
450000,329782388
1000000,943582429
5000000,829333838
10600000,797186286
450000,334185066
450000,342975066
5000000,772778833
500000,965031522
450000,343042839
450000,332869466
15000000,817092010
5000000,986579578
1000000,937979892
1000000,364409444
450000,343190706
5000000,909872368
500000,961779237
5000000,947666388
450000,866111651
1000000,702701201
450000,343081205
55000000,962666166
1000000,845998239
450000,326300203
155000000,773156789
450000,344118568
450000,343170185
450000,335153988
500000,981776615
450000,865557566
5000000,826744744
3000000,905772723
3000000,817289299
500000,357926945
500000,967546344
1000000,843790239
500000,909772364
500000,877988891
450000,326010780
11325000,822497678
3000000,352799699
14600000,898788787
1000000,973699122
11000000,373153888
500000,877992778
15000000,816042022
450000,375993499
5000000,782706706
450000,333455739
12800000,836808668
3000000,966115596
10000000,796004004
12000000,815678000
3000000,382026969
500000,372685856
500000,903447489
500000,817466933
3000000,777723915
12000000,359595993
1000000,945227604
450000,328617386
450000,867016588
1000000,702736464
450000,332422968
1000000,943081040
1000000,702776771
500000,905528619
3000000,936796139
3000000,916427139
55000000,707675555
450000,344615539
500000,939034716
5000000,901100077
3000000,914346356
500000,981383367
450000,332134898
1000000,763632638
10000000,327663888
3000000,911609969
500000,523972008
500000,379997738
1000000,961690806
5000000,789357555
450000,334658288
450000,866270715
3000000,399660068
12000000,843896999
12000000,777811666
3000000,359842842
500000,928877689
450000,328191388
1000000,763577422
500000,961581069
76000000,764641111
1000000,789913377
