price_vnd,sim_number
2736879,865977297
3915168,382117179
1880646,326140803
3405268,703054567
2764871,814868136
1773064,866022099
2159571,334140168
2398154,799009210
4528913,814520678
1792735,932352139
5558833,978098909
2650921,931928556
2730139,762733788
1572387,848414886
2082082,889396760
2090830,942643763
2407014,862925139
2546967,777952001
2170510,889644506
5179217,968152668
1701722,934528852
1619354,965091852
1104670,326688852
7029176,886998986
3298418,915311131
1728123,822042017
2138882,877116605
2816457,763722477
2312572,343862966
2712944,966605497
2211617,799240398
3173071,763525717
1787106,982341765
4015471,936700768
4817356,567895988
2071671,776202005
4073528,943128879
5731474,818070070
84817736,868888839
5672404,856234678
1836323,327172199
2411912,932641229
2953842,818951818
2465988,901022019
1989005,941242518
5111874,896523868
3797468,979687981
2309683,877113566
4417062,329086444
2486744,936681629
4403413,799033988
8913919,847051999
2205442,862926578
1750939,938790813
1883716,333716499
2660872,336095279
1797246,857114114
1581964,877120980
1630428,703043043
2198363,866105671
4617908,877339123
3540341,936783578
8100756,388111779
3611726,866816986
3907136,822033939
3866224,376355552
2373316,947690026
2919723,834885579
3456349,961269244
6053574,921662488
1376081,707787865
4276368,784996998
4039168,833111268
2307917,879400998
2508597,974273517
5521936,792585858
7499119,904166677
1229612,763547947
9049000,706422999
4447910,909093579
1428924,852415886
1365752,702771471
2493060,816530530
1746270,708111961
1248831,762719019
2434245,567891661
2082057,987749594
2545679,353717505
2667281,329400479
2251449,327250771
1973927,963996160
7247104,815345777
1370761,983847494
7046207,867360000
2161860,795546546
6531622,326555979
7467778,396598998
1769188,326509286
1473237,326110580
5127289,378611688
6203805,347319444
3712519,865118211
1404342,329310283
1808334,325101986
2647143,903978234
2599719,925582019
6028004,844979868
5036349,369399389
854138752,965211665
8572360,928517979
2935308,879289186
1856129,702788466
2216139,975074561
2550223,815223323
1945574,327921971
1921696,762598345
1802033,849776776
7943874,899442444
2643041,965907554
3103528,359486368
1433340,354040685
2027542,343054442
3560085,914432386
2349728,812021983
2062942,866698458
2571091,971686598
4357362,846110789
3084459,332433288
122767368,858128888
2493247,909263517
148333120,388755555
1817394,343720889
4674079,912931886
1608998,349101286
2097410,347636066
2593767,936962006
16310887,797638686
1448601,702742741
5200693,795726262
4811599,902576006
2909886,916568707
4152013,777989090
5036333,774682555
4650687,886868113
1990437,902170291
5310121,879198878
1562328,342925986
1786785,769999857
2028151,795718018
1465552,941116580
3636662,963781879
3334599,937964399
2578622,705506506
1312103,365401994
2761794,976905944
4075980,981137986
5147848,708929989
1841701,326697539
5311134,812127171
1963618,327300174
2985952,975999308
2346948,343767068
1993704,763609345
2035168,339368339
2439676,865409366
2325345,877155456
2368174,917190786
29393938,389681818
3627989,909940501
1569185,886627055
2844219,988607837
2956767,971439292
1901281,384750567
2580974,967587986
116961264,769868888
206761696,787898888
2187570,866137669
8840769,344117999
5316185,825139222
1803038,343060491
7264738,374697888
3587180,328669882
2031666,326966345
4046121,937890012
4660902,702736336
1430646,327852019
3072785,343640006
2204166,936075381
4198868,862662622
5609182,858111189
3880036,978605192
1314363,896911357
3476594,343847679
1452976,763733731
2094670,926601971
4290021,348682332
2148706,964597957
2588422,912714714
5729126,937954777
1569929,326976664
1421523,848886646
9287083,353563999
2701126,933800808
2346668,342956539
4260493,838448444
6112081,969286986
2201354,334506739
1890024,343646399
1851676,328070381
3090565,928171079
2504930,905146533
1761674,795645353
3043262,399933268
2776010,339027188
1696568,342843003
9655757,769332888
6111164,566391988
2854275,328356785
8274822,981169344
4882192,333323332
3375896,973525670
2869349,921122014
2118757,373160421
1553921,326112003
1570174,877110683
1396817,706820820
2670835,899290798
1786492,327377986
2293973,877010517
64366696,833386668
4279920,393588789
3521114,934400733
3545944,385356595
4542098,925335468
1535637,775775541
1989043,905183548
1814739,705969632
2945551,947468676
1489120,326791114
6260146,978967688
1733831,326814699
1312480,329200275
3504977,705631010
4306484,363675168
1577356,799012654
154642736,986697979
3550383,354681579
3690035,867128386
1934150,776260265
1618447,965101329
2166688,326309239
3532765,764999921
3554410,916222270
2503208,934422955
1706863,397101996
2180901,345997292
4921764,899651234
1235241,763019432
4751460,358888336
225839328,909196999
1870336,343271586
1556296,947199292
4102412,838999946
1446736,909108695
2886522,796606678
3712518,965525447
5430058,777066234
3496416,763599366
2310373,795593598
41513368,345366888
1468550,335913639
1133388,763709449
2811924,973144432
2058933,383071064
3107942,983115670
41954564,766605555
1544908,708129125
4294822,905583366
2940696,326347866
6298618,899912828
2038945,866157661
1431336,332661984
3658187,378375995
2826540,799853339
2052526,964922959
7160618,848220999
6308310,837956688
2266172,866236739
2103743,328218968
2132773,795722100
2358992,705974000
2676475,328678696
1439446,886488684
2075696,705255993
1479233,334704766
3232507,898029368
176299136,979983333
5407429,767777997
1939162,867012191
4436020,763043789
1749593,332405969
2390584,332807689
1649837,708180496
1658550,348710186
2733289,989520590
4457877,346912388
2125342,334070773
113877328,876155555
1212311,334594884
2138990,768992211
2692952,898508509
1577336,983278749
3136805,889877987
2310276,944875082
2385164,968072019
1933590,936612078
3169456,369333586
3079494,332265234
3530920,931581189
1863148,326063330
2190003,866727730
2343572,702702709
3113265,901290202
3519758,847869456
1950343,816662013
3189127,975744463
2229225,348310388
1492588,762515519
6447668,767777479
7536410,857559966
3032159,813853399
4816055,868078388
7884090,767689889
7204765,704746999
4046781,705477188
1794241,399080513
2452995,928170968
3315778,971622257
3504791,763625012
5148136,978015448
2679954,983267271
2457132,386977702
1470210,705494876
6245596,924591777
2368032,566112003
6997252,779994979
80685224,763309999
803675776,976559363
1695223,947789831
1488532,343371039
1794766,942251961
4888097,563363679
2214249,836297397
1524773,799084089
2438245,862525868
1567691,325090385
4541396,939113279
2393690,763191915
223188352,899568888
2322513,867835683
3023926,917374386
7256965,827780678
7236482,397898868
4473910,785094989
3398807,888141316
3507321,377696969
1866037,795727327
1845426,964363060
7739082,819072444
1868044,343061090
1714530,909138561
7202430,813056444
66460508,388888863
1810832,976159715
2419357,909576271
1862894,913533453
1866631,984175175
2035268,974606469
2141418,904971266
2808260,702665065
1674470,346732086
5262392,924640777
2525718,764002123
2264292,898872872
4282252,946656959
1824977,989584891
3355358,926732879
1394884,866849487
2116594,947665735
7046706,961917779
1570257,877136139
6296958,924158777
3276161,389016002
3385242,528051993
5202606,784368899
2067205,528942005
3364807,763133866
7920648,944579988
8523435,835680999
3643587,889668707
4318013,981997589
2830489,909059669
2213396,917290763
2949507,813052007
2401372,943573200
2170025,903994638
2376961,865876698
2120972,566712005
664300160,909090989
6109917,929099168
1759605,913811992
2116727,334839266
3460196,925020202
5007440,972999925
3187357,707089090
2942783,936685439
4906671,977861968
6079501,798979179
2018063,932928169
1385099,968301130
2119416,982318101
3550665,914447887
1658938,329233966
3723540,332577866
294817376,922518888
1773398,877150687
2137883,941043735
5436508,344036668
2410614,982612707
1798850,983142969
1692031,877105151
1701502,705422321
3531676,981945102
2281397,865201479
2859993,343574179
1633074,334020592
2632726,963581882
1679645,334205639
2014243,344140201
10162873,373680888
2662264,921637186
6833958,889922886
4109862,987339586
2393838,372667557
4871700,785089889
5640936,799995079
65139200,889999900
2170812,988120976
7064146,788888358
3335320,327130939
3045933,945367209
8036902,866979222
5707264,858552668
4684891,353455686
2270290,943054480
4186244,853020202
2343775,329757166
2852152,908865939
2287339,877007586
2517971,862938323
5025408,344483666
2153703,862933381
2892042,879935345
2800897,879935279
3689297,981431319
1364468,961360860
7538693,798888878
1827875,345238658
3939880,967386179
7727452,349957979
1507049,326010793
3764925,927986522
8139869,859178989
2784649,353925456
6863080,983722000
2157262,947923066
5829158,923676279
3508535,989443783
45284224,855682828
2668681,866393940
3301254,327636286
5850724,846437678
2241735,866287123
2058400,336897552
2219998,795632638
5074142,888983386
2724368,329971366
2537598,343078558
3308216,858485858
2280928,905411987
4096840,378919388
1274825,879768876
1582931,941820415
1966321,986547414
3726497,888292525
7322254,938861779
5370682,812463555
1782460,332414689
2186687,343872279
4312300,812731988
2202124,941323296
1780562,372741996
1758499,335314599
3862700,782213555
1310965,866989853
3255182,909321515
3678717,763762121
1729605,383803830
9099183,832522888
8769441,368157979
1608683,366142225
4069556,972369396
4921367,962911123
2111346,983820675
6258813,923098777
1653219,762642342
2446231,762529567
2883878,789872016
1623332,386999412
1766514,942749992
5695428,393969222
1702189,705485321
6831750,928568000
7742948,763821888
4475255,832559599
2230270,702653656
6923346,347262999
1862212,795742747
4983292,334708988
2514460,586381986
4808468,792435222
158330320,931898898
1656586,327841539
2096736,848766234
1533120,948969221
2273883,941318200
7158960,396283838
2309557,989948860
4712342,783197555
2391520,563161980
2533304,395191968
1908614,762594598
2398834,332422186
2386386,975039214
2570364,877008679
59049940,837695555
1958594,366353885
2854969,762583123
1529815,877010680
1664755,377200783
1485802,332147669
2343386,369561970
2682334,334721881
2211216,377903969
2418029,332311091
2637728,763610234
2036656,343371113
141284016,565838888
1062653,763749743
2086671,385752798
1212876,799042494
1948785,943363601
3221706,332041997
2084676,945020499
1681659,705423654
2020945,902635353
3517066,335369388
2226096,708066011
2556125,705923292
2063522,836057057
2164141,822050118
1641204,334271085
8063666,971526899
4187985,784397222
7239230,901619989
2950673,899198919
9518825,374097999
1976916,353829386
1527038,985333241
2730594,988794573
5125292,826947678
2196950,889679910
3396302,354865879
1982058,989254085
3247592,906050108
6059178,941323988
1508623,342640220
6561846,795416688
4238592,849414666
2620859,941209386
1777210,926323295
1480874,879879775
1288651,763632432
7157230,399926686
2258248,343237586
17938954,868286338
4990547,348488989
3058180,976322005
2471531,349351975
1874192,914481987
3775376,984562595
2308855,902949689
1653537,862964788
4013835,848617333
1568262,763649669
7205760,824777444
1833396,327811995
4454436,879238788
3395509,328879266
3945942,921011991
2614972,325525655
3679841,352348088
2531978,374255506
2040652,328140186
1911800,343155538
5610821,923891288
1846797,814544646
1821084,333251274
1769502,865185639
1505066,377556639
1706675,326852986
3872979,973504805
35400892,395777979
1298799,865847786
3269262,971351993
1890692,866107669
2130702,707306060
3218260,848339335
1637061,877121285
7352610,839977797
4042160,912389579
1570652,962323559
2028949,393111985
2824026,879883382
6448318,823095678
4038965,896888857
1258165,877131087
2831752,358879567
2770280,848642456
2436208,888529696
1642712,352110446
3037744,329694799
3316558,978362197
3307985,949276768
2723870,326715234
2413636,353108009
22997242,901777700
2064036,339741974
1475518,326060480
2059797,867499552
97286664,768329999
3080396,925613986
2713858,372502017
3457481,909495378
2294236,888848184
3676022,852520606
1429222,762687012
2152759,879618567
1718618,854085886
3825756,981963968
2774134,327361975
2455602,919087533
5692994,977376179
3340998,966669165
2048507,326564388
5092802,989597887
5393449,847082678
6565982,777738979
3111314,563451982
4187018,797777750
2826645,866860628
4491778,983632001
2059022,964663082
2290312,941719747
3649739,774628555
2408430,367612005
2786308,975270372
1797292,981092230
2343057,984789571
8078412,985559944
4849516,911618189
5430516,896664222
3159240,855531113
6966169,839069666
1665545,349345066
3130928,898270270
1950003,818011995
4342660,343316166
3076862,326921799
2898127,856834569
6426142,839156668
2545362,989986487
5243212,766362555
4676304,708138136
8631564,856036999
66647680,876028888
2201649,879336858
2503536,378152558
1888280,865771954
9335537,797324444
1772088,327686139
3068664,942997209
2666642,982015227
1526606,778667456
1925595,941008660
2970968,363406189
2750440,834805000
2496816,344046366
6874853,936979688
9012085,396950000
5024470,832333779
2143810,344078339
2515660,763522377
2296176,327963599
1349639,904996839
2862959,799108567
1538827,763666277
2217757,765861456
3757861,981995995
2707283,921552551
1869684,763766077
8477269,383168989
2588039,942356802
1807250,947793057
2736983,909174142
3057402,941920466
1462917,334529639
3818142,566868579
3831001,333411178
4524934,708999956
2385998,828577669
5343520,923700800
4601783,976272021
3538029,326768179
1562490,862940569
6664535,708287888
2323010,782255252
5281681,927539444
3930076,376780760
7829377,824288777
2364997,763566044
3373202,918169119
5689503,336177789
1576161,335648607
1809855,706537537
4484242,336070866
2033594,886480086
2883657,935460655
16734081,347336888
69542584,856888686
5159815,817688880
5981287,977379588
2122663,329054239
7319929,961229779
3468695,934135588
3737004,373748699
5332464,986100144
1423608,982776630
3028389,916742363
2766004,329554546
1915148,763670673
3289288,774233579
3092566,974467658
3154515,373243113
2570442,944220382
8040064,567579979
1801374,772391994
3141119,927191990
1490277,862961639
2862290,983338969
179889024,997096666
92702136,853089999
4606064,328449866
15506876,342113888
10552591,889588668
2247068,865123424
1500147,984352357
2983836,328141286
3503934,779111165
3191757,983132016
4027683,845796768
5310096,842453678
5520404,846687989
1185768,866859657
6503064,362449777
5126434,768739777
3195241,974061299
4423534,961381179
5095892,846632678
1743864,866243099
1881499,383249568
2471384,899899373
1929174,846895286
2615980,904710966
2762520,523392006
6127214,766388811
4043223,931363101
16370896,373055999
2520074,865300080
5159468,968883451
2513245,366681980
3098838,898642689
1375931,334160794
1985272,763531931
5634572,795744445
27099374,925782888
5344068,827662662
4525812,329312366
2082913,915790199
2168179,866017638
71535080,792419999
1534756,382803786
2285677,388858818
2709135,888283105
2366112,326151209
1437127,943847095
1802645,362515595
6049973,792541555
2500105,327574699
83823912,825696666
1928819,567899083
3268714,941230890
10435800,899653999
2603522,357561102
1995135,326191208
1802610,377821123
3758672,344113166
2295957,334862898
2783421,961487207
2092147,763577466
1829914,965404269
64100064,827878778
2240037,348163234
2650220,763070676
2575049,328010290
2110334,932345643
2756688,365249268
1585474,335155541
3109943,928322388
2135260,909621861
4646562,778309555
1816381,334951239
2434924,855680828
1538040,867014994
1493782,347999231
4162397,877108168
6181498,888993379
1939073,934429421
5025132,972200448
4564000,923517779
4191294,982512016
1730429,946398830
2336335,886336880
7140615,926051666
1327004,915313353
2459550,327543699
1376281,947878492
200013888,988969689
2203590,565091982
2698775,988066659
4215728,978055446
4640101,981168786
3345082,867182128
5067415,848713678
47646064,909669789
2873328,778591992
3288032,818402678
6557258,923911998
1860604,334514286
126975848,912993939
3707419,819066800
1815610,879285528
1939424,705272708
1767481,899626876
2725278,865850550
2751997,708117007
5234613,829617678
2989527,971243292
2321360,986447443
1596622,877010610
3547986,877123997
1820720,865436263
4970841,358889994
1774548,528021994
7307274,937628777
2795304,942313115
2225217,974066373
4434580,938791768
2930652,984831897
3661696,777555169
2079400,795648558
2351939,846469286
3406238,328407368
1837939,879934422
5192250,776275779
7468492,849335888
1861628,333781539
5318902,376611866
4210172,328060577
1749907,945942430
3229676,817300233
1429860,983889165
1566101,336097139
179054512,963453333
2473306,335530586
6815576,849476888
5070014,774758555
2955625,915006016
1574503,966544225
7783405,816868979
3306616,948503062
79650128,869700000
1626580,898310831
1564278,763131876
8399248,976316388
2321468,866524521
6915274,923140777
1971495,702678675
1879653,349498066
2743522,924778228
1718449,966150413
7796888,777741666
1668980,334106839
3307732,935192016
1506644,326419286
2854028,865304447
1518058,344170501
1352170,565971994
2268692,336407986
2818806,332015188
2050218,362169993
1452808,326180474
3455628,567892577
2496423,363561066
1869873,795692012
9534551,925160888
1289949,961719918
3071464,357825115
1506471,342099086
1746180,334364986
1577305,983529531
44942952,333081888
3643666,865314441
2273083,865514189
3774481,911454544
2854474,945647978
8362398,855788989
7256370,852568989
2024938,343298339
2202941,795741962
3652202,329190377
3362195,849603678
6038090,362036668
1269800,339812483
2719445,888141014
1715350,965950145
1350527,762596226
1816068,762589489
1548257,908182582
2059679,898637210
3347096,889302022
2775812,946337005
7197992,333018998
4095235,795712112
2856095,943530016
1947391,342277773
9666933,859358999
2213177,866218191
6369734,858011333
1768208,928599549
3319246,357651586
2408783,986762971
1331973,906309535
3182963,944170783
3523921,784666696
3198346,796345456
2464730,799086808
2913757,984068996
5372208,988547577
1757621,762724012
1801596,325204399
2453378,795644800
4767785,925681616
6449711,379338877
4393735,988932234
1470820,877120180
2510764,328601399
38600656,906851111
3798337,586371989
1886357,375087608
4363940,849680678
3312192,775779922
4303314,946991990
2224090,775704704
1873128,355910113
6642242,857888689
3304736,987611070
1306919,344310496
3413262,382877868
2938212,938930990
5758157,899016699
2075279,702735731
1620479,862939320
3041348,987241230
3810539,798951368
4795202,927091868
1430511,326140187
3438874,566441987
1519269,336104739
6092030,845175678
1621254,941516684
6815010,367681188
7130670,334620000
1914596,349295558
3045290,979650879
2154615,936797835
1246676,355134953
2748745,927252729
2370400,936826091
16515838,936589777
3309040,356248186
3495048,799286989
6544247,368692288
1900953,565091992
4153538,902000883
7059632,926882979
9224305,925400999
6960818,799917799
2129621,335717539
3246864,938220886
126336016,877777774
2132311,563582008
3518982,926462662
7895074,345778788
15501401,799886699
1347128,344160330
2545712,948303542
3568612,889066885
3760409,907596179
1134770,862899657
6984797,775246688
1645683,859220773
7179840,946988877
7575153,393977788
1566087,344281586
1734650,342877266
6456931,928535678
83466808,988883288
2964341,925081954
2969054,523711981
1663251,852616467
4633834,839179168
2118142,795714345
3020776,779957911
1690462,966487316
2450726,342661277
3674048,776200686
2766109,334478568
3227292,983145150
3031221,326354288
3364171,786567345
3549114,789318687
2265024,335860239
2488890,929292739
1746010,326577839
4185908,986170589
3543796,922688008
2608691,862985468
1719445,886261114
5676207,768213868
62422440,708867777
2549834,838066770
5635260,937183000
1730225,327301955
2499087,868734323
2202833,865470266
7153104,929188979
2455224,934033737
3364741,779529889
4616564,377076699
6446054,764999993
6069651,703252777
1485607,769717767
5406930,399106668
3131870,923452007
179518432,888729999
7113535,799022444
3227169,354866279
2991986,877126998
2323437,329407286
3557435,392229995
3332479,898888218
2867488,888188220
1625279,763698692
2250910,327424186
5518744,939581789
112645256,389000999
1330187,332927776
2807868,939615033
5108164,837117444
4338163,896650868
63822828,765555988
2077655,905081745
2900740,904500500
6965400,788314666
1657729,352910986
65485348,359505555
3137426,329480188
5606961,769118822
2244074,702722022
5981307,812155789
4192796,562881998
1625553,326411135
3669944,909792909
4573414,328955688
3385159,918249696
3088654,889819248
1366366,949294647
6237548,335073777
1528396,854854886
2076280,975794687
1791738,365828539
2019804,877008086
3021658,778365179
2183138,334220703
4990282,397883456
3731226,768267668
2061075,393326486
7895804,794447799
3767534,334506899
2882528,356734668
2459122,932359993
2125009,905377190
2539013,858997008
5467227,585443444
2424118,938028080
2324463,915941983
1598524,869367246
1691357,794991984
2739566,372511998
2295642,941793365
4996303,335789000
1962601,967030043
4600245,949345755
2652952,343020178
1791372,879880456
1922994,943530771
2742177,327429588
3160506,978509076
1413434,915318731
6476063,987005279
3408989,329450779
3881146,975623196
1454921,763605151
2189210,947443605
1686708,949623606
3080382,889881102
3873330,877007566
1180988,385141147
3079262,398229669
2782310,988046424
2020465,365430079
7698142,937169989
2724575,946783638
2506006,855058839
6060392,789318811
3137305,981660587
23287512,975949697
2257730,762756012
1295272,767696665
1513666,344415039
1640271,813822855
5849085,911272228
1022256,877338874
2580840,965555611
8555988,767252888
3883233,332853879
2812852,867052526
2900971,818816969
3019496,774186567
60055964,913626668
473358368,968123123
7252734,859959444
1824123,877122533
2103040,383825786
3287630,969151489
3078738,857794678
2152830,583990099
1535838,327494886
4152976,908822005
4179939,879611288
6066756,769884488
4899024,968936289
1305433,795608484
2662351,795644344
2277117,989857487
3622861,938004204
1841573,707789456
2038308,328090391
2659235,949569267
1874712,335180266
2013292,763554012
8066785,843307999
2086249,931303749
5892976,929776389
2606726,904777511
2411530,965010323
1755019,384483499
1752728,763033499
1800876,943962956
4178273,912500500
1446357,902374080
4851681,829396669
1432318,763655311
1761152,818092017
1998347,762706206
5169910,812759678
3992309,947341368
1854078,354064566
1557371,372310598
1423136,877110884
2157593,795631633
1560250,776249543
4020926,338234479
2731488,326410366
3740878,868567357
1854992,925133282
3566381,909399940
6652358,776757578
2324794,988784717
2573924,762669119
1659233,328170281
3340881,832171000
2328926,935371689
6151137,865191912
3228881,865829366
2183644,966609269
1617702,332433599
21610892,929699799
1483816,343464239
2112742,762778012
4884832,785554567
2806712,336469386
2508402,866678019
2567983,962290714
1440816,334140582
3028843,349443566
5934108,812885678
2221973,763055499
1488471,909694651
4007859,359792224
82019272,826782222
2654018,924041980
2882261,964874000
2524213,386998768
4672916,362656286
3288294,981383272
1487406,334180396
1836087,934110727
2850171,899272368
4856029,968645268
4576765,385838979
2268533,326583268
4761932,938990689
3455016,935461974
4308480,339868679
3908494,932768878
4615585,842686869
1859741,332071206
8454916,843168168
4774512,837115444
2763833,343700081
2782282,909969617
1778338,964637631
1424131,328230184
2966912,879487989
3413935,819555593
2947892,352339993
1788657,332915266
1312291,877010796
3123765,702157879
3306395,855555010
2084600,903118267
2199379,335131486
60456824,916291111
3071140,931898268
2721073,377922186
1951208,344168599
4677216,777666615
1577830,762533244
1501928,905197735
6179848,342848666
2191453,862941579
2305425,565092005
3868842,325681001
1538213,334340739
2817908,336308579
2263036,796331987
2204027,898457475
3393622,708774567
1876788,974983177
3776552,889895151
7184696,899120666
2933462,326190206
1772023,795691491
1975594,974362066
1674323,326042639
3926455,855682682
4588099,862928789
1761883,383357086
1858965,326075966
1911544,326673299
1720336,344045005
5168380,847713678
2317814,333151719
1430972,332882996
1732830,964290680
2363477,905315495
6786693,866889686
4063265,948653521
4208286,865639878
2982659,336479186
1601762,869240713
1575203,332204239
3820095,828882022
5076024,832688168
8135794,867527979
2222360,936940101
19709908,916101333
2034591,334397234
7770560,773818868
54319416,378585858
3742003,566201368
2374329,334692399
2391954,941013871
107890200,358349999
3068936,859005224
2677168,968147882
1495536,904965210
1517326,335994739
1698057,877011217
27261608,832793939
3276333,909767382
1489314,877331130
1963184,985661765
3486997,326107579
128896280,829999996
5750083,877989881
2400445,948066163
6241144,788568838
2415361,963439255
2260247,795722728
1890888,343645986
4222158,844027678
6338270,865809666
2213925,343522215
4672044,889898973
1749681,866368646
3613549,334773188
1487435,984161830
2226346,877266679
3378465,383518123
2230143,813692573
2404750,862941286
1732190,988165241
1518251,941267957
2436920,769865865
1683409,702681081
6033371,852879898
2948249,912005487
2221574,985972021
1599607,941992610
8089992,969043555
2042313,326217268
1320778,708071471
180064160,833656789
2821796,983181975
2709825,926605199
4266400,963311138
1924728,941928284
2046187,879288792
8611406,794145999
2227487,586152008
1780645,879818292
7185192,879368898
2517921,334443669
1706478,898149461
1862719,333654786
1278552,877100904
3705418,702799800
4019376,367186222
3549438,384146899
2253477,344170706
2233696,904948068
2206497,888179012
1725328,931328995
6521979,777618688
4366760,918069968
3812592,989777292
2543912,343544430
2830482,326794986
4100748,918207779
3076896,822220594
2371134,918963428
2232952,922081980
1458077,328414199
1669596,343090573
3010164,987444718
5692590,824197678
1835370,327250581
1921672,962714887
2684464,335650966
6934525,816237979
2656726,332667186
1479472,877334420
1422245,332126339
8447830,969734555
3240340,974476536
2162984,374825272
8747295,856399899
3766395,937061601
2082624,862955567
2470532,354029379
1784640,902807292
2665889,866270703
4427350,939890929
2551751,971780418
21332362,393999866
3650106,567836579
72172216,961111139
3283988,899873456
4821497,705466662
2415991,326378339
1629729,378650839
3903476,867895668
7312670,815206688
2287143,358674299
1913219,708051963
2473786,981982397
2362061,912609191
4579786,347001188
1948027,859844345
1774201,334764986
6307610,787357666
3690991,818999948
3220027,898130898
5059778,909569586
5258612,819606886
1312675,762728722
2366231,366740466
2149405,828078365
2097393,336040903
8847187,799839979
1522900,339650950
3175330,931850101
1076736,886777767
156784704,946678910
2752761,879403868
28602242,909256262
7675006,378399555
4122194,785578558
2933105,797867388
4225279,945645478
1694744,343122539
2098989,763559553
4026553,913131386
1453970,763633099
1402820,369152039
2515359,364981679
3810907,932172002
3418212,977678474
2062976,343066379
4226327,762500122
1910192,907058827
3279470,372190688
2688566,911609115
6692998,907611122
2034974,329310697
4685376,567192168
1379537,344152139
1900238,986280471
5465727,866399766
1938884,334807266
1893457,869178871
7182984,367513888
2854000,567218968
1959202,949270687
1541304,905166957
1647747,936402019
1341458,763593594
22921134,359889868
1831576,329721766
9536394,819248999
2297538,386741488
8664342,778787889
1920202,867091089
2786338,336310305
2196374,976436773
8723065,865899868
5728893,778053979
5090384,329558668
2050044,942825449
7275513,773222444
3556085,979672017
2767950,795762112
1598021,932139039
1619851,935624383
5064788,333042879
1434337,762580581
18834318,888128899
3766263,563013886
3752890,766992200
3029079,886822855
3026756,799141213
1443790,358389286
1106384,879336684
85894736,948945678
1359478,868964092
4252685,854557234
2469634,388333858
1956877,942811145
3397229,336130507
2867365,327199579
2718830,913751996
2501135,865477586
2073247,988030421
1847164,777939595
2348814,763577088
5044014,854574678
2184108,986204376
2847021,774811115
2573513,939009314
5204822,896646368
1573680,865994793
5978706,868939968
2988800,373579123
7442504,847969979
1651570,334310239
4676115,788767676
1429870,965581985
7643558,889616668
2846257,982071010
1504946,961130036
2825823,352827379
3034956,988162696
3803397,366512488
2298102,522122011
1712911,389246820
2086428,799907186
3373466,868379886
4654270,922102022
1770634,912404822
2758696,937902905
5186558,967861728
2660702,328474866
2791240,942342018
2095303,983914442
2601725,904155797
1947782,332127239
2329113,877992298
1262445,329647774
3116616,335206166
2240164,877150702
2885113,923869698
2422542,382289559
3109348,855068234
5041516,919807679
2324589,947222014
1640161,705480485
29021938,335793979
4325134,967921189
2698827,389328368
3767560,868552012
1786332,327928539
3330975,836589599
1833916,396074099
3935712,971572929
7141813,582038686
8947828,349144888
204016128,941186666
2688182,969695951
2845580,355326286
1825290,816662021
1724660,762771774
1946138,523151985
2773458,329771799
1670252,975860137
54778284,338979797
1401738,344070293
1672947,703137137
2194294,857574886
3634320,906344499
5860549,817596989
1881180,961952604
3645798,843339345
1786997,886268755
1558892,866160587
1461962,928969358
5059742,827417678
1376597,862954199
9099688,706516888
1520627,868496197
4313161,788738393
7337849,706540999
2281132,326120602
2159956,345934479
2384431,888360246
8517809,767368868
2224832,942682425
1698576,778888518
3344485,969696131
1965014,833552014
2290045,986467850
2587807,769856123
4482895,334178686
5345113,772993993
4383968,369369886
2778662,326141001
4049382,816668679
1980577,966272956
3792636,334646368
1821853,763765465
3980695,978719689
1430111,332040592
2880120,988815885
3683064,856888894
5509855,783258555
5559847,388880605
6785146,784020888
4267682,333330317
1258289,523231984
4877726,827634678
2636355,944549611
5475292,829858886
2499181,838122768
2422726,877151108
3346894,941651998
1973717,974966530
2261457,823666279
2393414,974894987
3576998,392356879
2496735,909267781
2865729,934237474
6584690,763000166
4017527,901656656
2216701,866456930
7908309,787443888
2617114,342998266
4575155,815108668
4334978,917575656
4495183,985477704
5062079,819423979
2815583,972899772
2759770,703357456
1708650,379437337
1882107,343250772
7181214,565083999
5186648,772809666
7755900,333377966
26541524,588888857
4340174,359888808
4251633,888331010
3288542,366582112
1294729,344113773
1549482,865240819
6104066,853616886
162923232,773939999
8914863,788888089
63816468,827275555
9075374,565023999
3064574,799171016
2719531,386804479
2092719,334187567
2925232,921355855
1608271,344190395
1674570,343780969
32280206,773997799
4730356,347126662
2518517,763770771
4927204,971141989
2022750,582424242
1615481,862991771
3633461,343769866
5433871,762555166
3107750,934751012
2439544,945992015
6614768,981779688
47993988,823252222
1286032,352170884
3049289,916793982
2286949,342961991
6609621,333336398
7731878,913730979
1556973,943817776
52177680,768888881
2118627,327064266
2765136,974232510
5369588,842816678
1745368,962981529
4762880,869699909
5143203,859168169
11759770,779990707
1792651,783351939
1911221,334224266
2457218,329530003
6161270,568131368
1799328,358260884
4864938,886931368
2097715,762747234
5160732,798888190
2480810,396160507
3217234,904700077
7412148,777226668
2465922,766277968
3241938,889643828
2572143,353090268
2151664,702690234
3016686,387645166
1481973,962898394
1598385,912687316
7027384,829028899
3084331,327318588
589912832,789998888
1629697,799048348
1671643,334436660
1830663,799004008
4123069,977361118
7051486,923180555
2816001,363583859
2171562,382416969
1781664,945914375
2128894,865027232
3073394,333749599
1943242,813913031
1396864,865796947
51306336,961939989
4873500,794178179
7387475,901108811
84661256,395636666
5538893,336336282
3175744,947270605
1555260,926365616
2267191,877149399
6116770,825498686
1999120,931159286
3113774,786001000
1986519,877151887
2222786,708016011
