price_vnd,sim_number
5000000,974178578
1000000,567136139
3000000,908782015
1000000,763133677
450000,334866642
15000000,979683886
1000000,944728336
3000000,941662006
160000000,966823333
11200000,777777394
500000,877989368
1000000,946445331
1000000,366586069
1000000,708061456
1000000,943374440
450000,335383439
500000,378638488
3000000,969182579
1000000,909110832
500000,965484278
13500000,784370000
83000000,866716666
1000000,931141727
450000,368890239
1000000,946742275
1000000,763164765
450000,343670566
500000,822977422
1000000,763769768
5000000,865036668
500000,768129389
5000000,868241088
189000000,368956789
450000,332915386
1000000,854406080
450000,358807566
450000,343122968
1000000,795591791
1000000,961745012
68000000,813686668
1000000,944662431
450000,343256776
3000000,931394239
3000000,922151516
1000000,763591456
11325000,824784678
10000000,978636168
1000000,702635235
1000000,903062141
450000,329937286
450000,328611130
10000000,795557577
500000,965743533
3000000,926858179
450000,329756639
500000,848939489
5000000,899009595
1000000,776211722
3000000,901855544
5000000,942345012
15000000,836425888
500000,986760710
500000,985113529
450000,972744490
450000,332002039
3000000,763098686
500000,877158279
3000000,765873873
500000,939793482
500000,853178588
12000000,915122232
3000000,888634779
450000,333170294
13000000,828285285
3000000,966162579
1000000,966592198
450000,334789288
3000000,961517679
1000000,775295299
11111000,787390000
1000000,814888090
500000,382583234
1000000,814766744
500000,931371086
15000000,818115888
450000,329767239
3000000,336535818
3000000,824888379
5000000,389252777
500000,879257379
3000000,904696069
3000000,923277399
12000000,396533339
13960000,364559955
5000000,366609568
3000000,328999973
500000,834166300
5000000,816893839
12000000,919969993
3000000,845868588
450000,865688820
450000,365318586
3000000,777912010
1000000,762691693
450000,377187368
3000000,988061087
3000000,943593388
5000000,868288198
5000000,389393599
1000000,705964364
450000,353278039
500000,877146060
1000000,705966768
3000000,966693113
450000,356928966
1000000,944636849
3000000,974237393
450000,334866684
450000,344197345
500000,814625127
500000,971574032
500000,922742966
10000000,838688368
3000000,986190793
5000000,978794568
450000,866382182
450000,377730879
450000,335825786
1000000,566379179
3000000,566771779
13000000,868589868
3000000,816286969
450000,329244554
1000000,767078068
450000,362661579
10000000,842345668
450000,329777544
1000000,942931451
50000000,786227777
15000000,969688268
450000,333462539
500000,349502022
5000000,392789368
5000000,332888689
11325000,827534678
1000000,949363474
450000,336130115
500000,905469373
450000,329090570
500000,961198409
10600000,921167666
105000000,988681986
500000,888679924
500000,982908348
3000000,932326169
12550000,911233899
1000000,339586865
500000,889688611
11000000,777999737
1000000,898318409
1000000,947157906
3000000,352389668
1000000,898347712
500000,877177785
1000000,945434331
1000000,793222285
5000000,337555689
12000000,762033939
159000000,946538888
1000000,921728772
5000000,896142142
11000000,799021111
12400000,373490000
450000,866075768
450000,328700689
1000000,825203033
450000,337631899
11325000,842098678
500000,395015150
3000000,901372339
3000000,832296396
1000000,799155899
500000,877120485
58000000,764335555
450000,327344486
1000000,762759459
13000000,797909192
5000000,981996139
450000,343120682
1000000,702707705
85000000,855383838
450000,334805639
450000,342394123
500000,877003188
450000,332660199
1000000,947332045
3000000,376038668
15000000,858000099
1000000,763501506
1000000,946539331
3000000,799818555
450000,329691066
500000,877326979
500000,901702966
12000000,767909888
13600000,786050050
450000,984507150
1000000,763188900
1000000,941215774
10000000,368568000
500000,844431499
1000000,763716336
1000000,708153232
199000000,978926789
12500000,921091996
1000000,975702478
10000000,789941941
500000,879612366
500000,877338834
450000,343680839
180000000,944997777
450000,865137988
10500000,767897899
13000000,867057979
500000,922762486
500000,977011454
10000000,818223979
12000000,523101991
450000,379610345
12800000,816793999
450000,334244467
450000,343410440
450000,343840660
1000000,932347978
1000000,767132678
1000000,936656298
5000000,768616555
450000,867015839
1000000,978620896
500000,877988980
180000000,788579999
11000000,814042010
450000,332808799
1000000,946751179
450000,326230205
3000000,944552522
100000000,909197989
5000000,793297297
5000000,949519988
1000000,762512234
1000000,763625623
3000000,971402568
450000,334180703
5000000,896667227
1000000,814825111
75000000,938234999
1000000,795738234
5000000,917721717
3000000,989393787
1000000,708094294
450000,329452224
13000000,909183737
3000000,705246688
5000000,763954567
1000000,702653012
5000000,949005008
11700000,921145999
5000000,962669188
450000,973609004
450000,329462366
450000,865247368
1000000,946567253
1000000,942373206
500000,386235535
5000000,814444368
3000000,838227879
120000000,908586888
450000,328974079
11325000,817849678
3000000,961159588
1000000,708051056
1000000,795700255
450000,986047424
500000,385259878
12000000,362509509
450000,354260539
500000,905091687
1000000,762580586
450000,866361736
3000000,926988558
3000000,938919491
450000,329777465
11900000,365272888
1000000,702737734
5000000,818622626
1000000,762563569
450000,343703334
13000000,705891111
450000,986879634
450000,989776419
1000000,921918199
15000000,327956888
450000,343396166
450000,372960179
450000,866366499
55000000,946555566
450000,325100698
3000000,909431678
450000,348903669
3000000,906050104
500000,585171986
3000000,332269889
450000,328180490
500000,922762699
14000000,799250000
450000,327010112
450000,327148345
13500000,705909909
3000000,819888834
500000,849003234
450000,866360001
450000,344300989
500000,566112002
1000000,787303353
5000000,702881234
11325000,818251678
500000,877150883
450000,865769498
500000,971026235
1000000,708051966
5000000,924013777
11000000,852255552
3000000,963282969
450000,866020311
450000,344060371
500000,967524943
500000,379583099
3000000,707331144
10500000,816276886
13500000,399004488
3000000,921782792
3000000,898400499
450000,332713186
11325000,857734678
450000,975100570
500000,877146161
450000,862936079
500000,943599271
13000000,567789777
5000000,926363163
5000000,792699269
1000000,902222745
450000,866290476
500000,971139513
11700000,977123489
450000,343682339
450000,973799848
450000,865999472
10000000,922234779
450000,334154279
10000000,794134444
450000,335460186
5000000,904959567
5000000,816664953
3000000,938909505
1000000,886100190
3000000,567866339
11325000,852719678
500000,927650488
3000000,968022113
1000000,945866157
11000000,862266996
500000,375508486
11000000,909328778
50000000,896889888
500000,877010079
1000000,705490492
3000000,373698222
10500000,793949888
5000000,345029339
500000,877116268
10000000,702364364
3000000,911110195
500000,941281816
1000000,763621625
450000,988669734
50000000,765896666
450000,327797139
1000000,909107396
5000000,763542542
450000,344170984
450000,326240385
1000000,702757007
450000,343715665
450000,343758039
450000,377611286
11000000,813234563
5000000,983770775
3000000,926698568
500000,858330989
13000000,869889896
1000000,795603003
5000000,399222247
12600000,777738889
450000,334674239
1000000,968947808
500000,889587113
500000,522471990
500000,355965236
500000,877336613
10000000,908299889
1000000,889272033
500000,888634266
1000000,926856116
500000,385137784
10000000,868986966
1000000,796368880
3000000,932175995
450000,866366365
268000000,969395555
3000000,386982289
12800000,855970970
250000000,915668866
450000,343130182
10000000,799791998
1000000,909166153
3000000,833063307
5000000,906600996
55000000,919009666
65000000,836317777
1000000,762542123
3000000,567898118
450000,385816039
500000,857457989
450000,362238456
3000000,931563868
500000,911248095
1000000,889200971
3000000,981355139
1000000,763740742
500000,961689458
1000000,889037075
450000,329235139
500000,389444922
450000,343675179
11325000,845718678
1000000,941799775
10000000,826888878
500000,877007669
500000,968748355
3000000,382226644
500000,981226594
12000000,797778787
11325000,858354678
500000,981727198
1000000,795758658
11900000,827888678
5000000,886004666
5000000,369855868
1000000,702677800
500000,888144538
5000000,976622696
1000000,932391588
450000,866761566
450000,329688857
10000000,889678868
5000000,868426866
450000,328120775
3000000,886337373
3000000,968148887
5000000,795397555
500000,877339967
3000000,988923452
5000000,774049666
5000000,816139777
450000,987949408
450000,329833586
5000000,786088099
3000000,378166566
500000,961575387
3000000,782999889
450000,342871639
1000000,795936234
5000000,782705705
500000,877991109
450000,329382442
3000000,933681886
1000000,916528788
500000,877992276
500000,842814866
500000,977501378
450000,343960889
450000,865613524
450000,336217186
10000000,707071112
500000,776335279
1000000,898312981
171000000,386888886
3000000,889581234
5000000,912292016
3000000,973906568
5000000,979777172
1000000,962399330
450000,327044498
500000,866451519
1000000,904764964
450000,986072442
500000,836055089
1000000,763731131
450000,334766466
450000,327118239
10000000,981581995
5000000,382161998
12000000,824112011
1000000,944429568
450000,865021237
5000000,792066688
450000,385276799
1000000,946493867
1000000,944140305
10000000,345261888
3000000,345433331
3000000,965195266
450000,384477586
450000,327743168
5000000,886382468
1000000,775775704
450000,867023025
1000000,898874455
1000000,946927726
80000000,899040404
450000,866923472
450000,328425669
1000000,763704701
5000000,387079279
1000000,949857724
12000000,827717999
5000000,383460666
5000000,332682007
1000000,372954958
3000000,937831166
1000000,702727725
3000000,813113688
500000,767772464
450000,333260876
5000000,793820000
1000000,909272301
1000000,814888081
11550000,928881984
450000,866078538
1000000,942600483
5000000,777070111
450000,865739982
3000000,789332011
12000000,792229988
5000000,365626656
5000000,357170777
1000000,373479410
1000000,906397711
450000,865323459
500000,922737288
500000,964869384
450000,329935551
1000000,947106893
13400000,981862004
1000000,705411799
5000000,886985968
3000000,903660655
500000,879817744
500000,813879527
12000000,962141995
12000000,836363669
500000,705948678
5000000,385666468
3000000,777907272
1000000,762611299
3000000,565240999
450000,334361088
500000,763994887
1000000,869299296
12000000,981986179
1000000,799088005
500000,921750268
1000000,372191494
3000000,967070785
450000,329215766
65000000,847208888
1000000,947951454
11000000,375632888
1000000,974156633
15000000,705191999
450000,327310485
3000000,926119679
450000,326291399
1000000,938586385
1000000,762787587
1000000,946719712
450000,862919891
1000000,705938181
3000000,707662525
3000000,888994991
1000000,799084433
500000,909619146
199000,862635938
1000000,763722488
450000,862930169
450000,334850539
450000,335884379
500000,369666243
10000000,567897555
5000000,916221881
450000,334120189
450000,332290408
450000,328040713
1000000,926939060
12900000,333547999
1000000,763666211
5000000,357433979
3000000,819960246
500000,977314894
3000000,931896678
12000000,384115566
999000000,939969999
1000000,774233568
3000000,339798286
1000000,949469653
5000000,855563939
1000000,702701401
12000000,765215678
1000000,904363929
500000,879400879
500000,927510679
1000000,924347479
450000,343459388
168000000,968166888
12550000,915798579
450000,344157227
14640000,931878555
12000000,855008550
500000,877116786
5000000,382311991
1000000,921616921
1000000,763171876
10000000,375666567
450000,348666906
12500000,902357911
3000000,785151919
500000,923131898
450000,326508366
1000000,941046164
1000000,928585797
1000000,942387787
3000000,888409668
5000000,929852986
75000000,979751999
1000000,909501442
1000000,374120598
500000,867500689
450000,354352688
450000,326974086
500000,327228133
10000000,827041986
1000000,327086299
3000000,825909395
3000000,827495888
5000000,819295989
12000000,826234569
5000000,972596996
450000,865320720
450000,344252639
450000,865429724
5000000,795870870
14000000,896733888
3000000,938198828
15000000,814042022
450000,865897699
59000000,869527777
3000000,878211112
450000,327651466
11325000,814869678
450000,335806966
3000000,814419669
450000,335321975
450000,327747739
3000000,819909191
11000000,856566669
450000,343724443
500000,909973061
5000000,933679279
5000000,922952777
5000000,888886185
3000000,899709970
500000,939719008
1000000,898310361
10500000,799139666
72000000,865867777
500000,963458774
450000,985849875
10000000,373212666
3000000,913881047
5000000,985268000
5000000,869641989
500000,925957848
1000000,705438433
500000,816577633
450000,335106168
450000,327241966
500000,962634097
1000000,765150788
500000,817800688
450000,327422294
500000,877008768
14000000,777779969
10000000,766885566
1000000,705422003
3000000,819581978
10300000,888880718
450000,987020671
5000000,762873456
1000000,776776208
1000000,763658358
450000,329230170
1000000,819542555
1000000,762585454
11000000,766795999
5000000,787248555
450000,344099488
5000000,869616696
3000000,964010488
500000,363878595
1000000,945794515
450000,367608448
11000000,976823222
450000,865820220
12550000,912236669
1000000,931377543
3000000,815292686
450000,328083588
5000000,896738666
10000000,769014014
500000,969521457
11250000,889456886
240000000,976191919
10000000,924167666
5000000,936855252
500000,939661492
450000,329400086
3000000,382106969
3000000,933580168
75000000,988888020
450000,334173879
500000,943798385
115000000,858648888
500000,961762400
450000,865433316
450000,327284086
500000,877007558
1000000,945039382
3000000,704999898
450000,865959648
450000,378061271
12600000,788886188
11325000,824872678
3000000,773799669
5000000,396787686
5000000,784262262
100000000,868101010
3000000,819554666
11000000,876201111
3000000,782345444
3000000,362885577
3000000,938057075
500000,985116803
500000,971257664
5000000,396922221
450000,337423639
450000,333578399
500000,962025909
500000,967644967
500000,926758826
1000000,332091020
450000,343721299
1000000,763595594
500000,963779543
5000000,848686679
500000,586411992
66000000,775106666
500000,909739025
500000,879283639
3000000,522461980
3000000,919688589
50000000,898597777
5000000,398888384
12000000,363362003
3000000,927071959
450000,332410669
3000000,888279669
3000000,765353536
450000,862899785
5000000,867467899
12000000,854586586
12000000,965288334
118000000,365819999
5000000,769171368
500000,877177955
5000000,365344666
5000000,899679579
3000000,857619789
1000000,764779234
1000000,812825000
450000,328170814
11016000,817999797
10000000,979797143
1000000,763579571
500000,965899934
5000000,899055556
500000,909603315
1000000,943802218
500000,879766885
3000000,988858190
450000,865265165
450000,332068885
450000,343061971
3000000,793347939
500000,978564224
1000000,846150778
3000000,392652011
3000000,889868189
500000,975850116
5000000,888655886
3000000,849549888
115000000,326859999
350000,967871518
500000,362447639
1000000,799022544
3000000,854369579
1000000,708174674
450000,862906106
10000000,839152999
450000,343813039
450000,974977480
5000000,369858859
450000,865464845
5000000,989689363
3000000,921909294
500000,961434767
500000,964165332
12000000,812523979
5000000,855141618
1000000,988362583
1000000,762599044
1000000,972280464
1000000,904798432
1000000,762520524
3000000,798886806
5000000,763489777
450000,343832679
135000000,932484848
5000000,932173168
5000000,822222790
450000,862997859
500000,948924066
3000000,986298189
450000,327080474
5000000,372777557
5000000,795447888
450000,328462386
1000000,708164964
12000000,989023339
500000,877158844
5000000,333160777
450000,336191073
1000000,364395286
5000000,342571998
500000,901322201
450000,356826179
500000,888929332
168000000,985899888
450000,386953699
1000000,947989340
500000,869951238
500000,566341989
450000,344043599
11325000,813497678
500000,877150395
1000000,708033003
12300000,786788889
1000000,947813140
3000000,799981994
11000000,339872999
11000000,784313313
5000000,332884868
12500000,921701111
3000000,816631777
1000000,927149579
500000,901281366
450000,344014879
500000,961686692
11000000,909983113
3000000,965032016
5000000,888636889
500000,523781992
500000,962178050
500000,877011766
500000,354899786
12000000,938727799
1000000,948573065
1000000,708033622
500000,931562025
500000,981339594
1000000,798991212
3000000,388659668
450000,866916920
500000,798097383
500000,877149488
3000000,867100186
450000,334211889
11000000,905261777
11325000,817042678
1000000,889648810
10000000,941677789
450000,987869844
10500000,921817817
1000000,941065779
450000,333951266
500000,972586371
500000,845112866
3000000,941399669
3000000,365393777
450000,974896385
500000,877121081
11000000,855666568
3000000,923345886
500000,879161269
1000000,972511489
15000000,823961999
3000000,928858838
1000000,795760766
450000,347294739
1000000,762597397
500000,916784366
3000000,792831939
1000000,795746748
10000000,336215999
500000,968310664
450000,335091366
500000,902316995
430000000,367555555
13000000,353663456
500000,877151960
1000000,763002402
1000000,944662486
3000000,986210897
450000,335301192
500000,848433079
450000,329040395
3000000,817597878
450000,865402066
1000000,925683186
11700000,789789781
500000,932109655
3000000,981857279
3000000,356843939
5000000,382941996
450000,339502689
10000000,354388686
50000000,986888286
450000,326624766
10200000,782393393
5000000,567899078
1000000,823047333
5000000,888858485
12000000,522101992
1000000,834518000
10000000,911222004
5000000,979527268
1000000,702731123
5000000,981731818
450000,326310609
450000,334614739
500000,942765288
1000000,898319877
3000000,901700989
1000000,947065708
3000000,785866661
3000000,822222387
3000000,938943394
1000000,768388869
60000000,865508655
450000,865860656
500000,877011788
500000,523152007
1000000,708131731
11325000,817317678
10000000,978041997
11325000,828327678
450000,866777925
5000000,976564636
5000000,766810999
3000000,931024000
3000000,888987696
12000000,774294999
5000000,326963339
3000000,842119339
10000000,383798679
500000,878138567
3000000,944040687
5000000,888277688
1000000,347522626
500000,948490996
450000,326071066
3000000,938842299
1000000,924371985
500000,877338847
5000000,899369986
500000,943114880
900000000,888869999
80000000,988558688
500000,937055965
5000000,382550777
450000,984024564
3000000,345371994
13900000,334267979
450000,377627579
5000000,333279668
3000000,983275979
450000,328190693
450000,365744539
10000000,896121314
1000000,703273636
12000000,982591994
3000000,975765586
450000,344281266
1000000,889092852
1000000,762618123
3000000,941921919
450000,343493566
3000000,785996139
1000000,909263857
1000000,705988066
3000000,707444747
11325000,855264678
5000000,796791989
12000000,528051991
450000,343984448
3000000,908152679
14700000,923860999
500000,834588384
11000000,824880999
450000,344137456
5000000,819405060
500000,877993556
50000000,396070707
65000000,923992999
500000,888559733
5000000,985676376
13125000,931569856
450000,336110278
60000000,898400400
3000000,902189489
5000000,931370379
10200000,931738668
1000000,896712179
1000000,763552686
3000000,981140420
450000,985982497
5000000,982528993
5000000,921442004
3000000,346116777
1000000,762366599
450000,367526567
450000,334301886
500000,984558829
1000000,943102840
450000,334323039
5000000,924145777
11000000,909610088
500000,877992771
80000000,762009999
500000,975993325
450000,327834866
52000000,941559559
5000000,867909096
1000000,702665664
3000000,346723723
450000,865475768
1000000,763659859
88000000,363777788
10175000,949323489
500000,877127717
450000,981826780
10625000,853555000
88400000,909330000
3000000,903149988
11900000,836577999
10900000,369190888
500000,984978955
1000000,762709456
450000,326941039
5000000,946662014
10000000,905939949
450000,343445388
5000000,859793838
450000,866508108
500000,705464694
450000,343653879
3000000,868612002
12000000,909750088
500000,938027331
500000,981484197
3000000,817082345
500000,965496385
3000000,929096968
500000,569366536
1000000,898416268
450000,867004289
1000000,799013713
5000000,779040999
450000,344064868
1000000,789081094
450000,336240976
450000,866969601
450000,386269366
13600000,334520000
1000000,702779771
3000000,978061299
450000,332010793
1000000,707723454
3000000,888175959
450000,334052179
1000000,795764768
5000000,901747279
13000000,768686892
450000,971848659
1000000,948654363
3000000,855268386
450000,343001586
15000000,822797799
1000000,763744244
3000000,989204499
3000000,982901689
450000,337218008
450000,328796288
450000,342856988
11000000,795143939
12000000,926032016
450000,326270481
1000000,946525973
1000000,942438464
450000,333917689
500000,922738466
3000000,986991114
3000000,766153399
450000,344280776
1000000,889711917
500000,919219976
450000,329046286
11325000,847529678
500000,877123116
3000000,898888325
1000000,762575353
1000000,762722220
3000000,782868898
3000000,343932003
450000,329197774
1000000,343104688
99000000,986788789
500000,585172003
12000000,914800008
1000000,979933769
1000000,762601993
1000000,945427880
450000,343513345
5000000,784572572
1000000,936576399
500000,926729488
450000,382743368
1000000,763009709
1000000,948711634
3000000,796151939
500000,969346491
3000000,918648118
3000000,566866939
1000000,856785278
450000,325602225
500000,963191422
450000,326431977
1000000,762779898
3000000,964652013
5000000,393595368
5000000,886886874
500000,877117377
11325000,849069678
5000000,789329555
450000,385127499
450000,327110581
1000000,834425000
1000000,889868705
1000000,903127469
450000,862924969
500000,877991389
450000,988694746
5000000,357589567
3000000,846883884
1000000,702689682
450000,334295294
450000,866440478
450000,336066645
1000000,945838987
3000000,925617868
450000,865435179
500000,976880174
13000000,767111199
1000000,865508479
1000000,943733007
1000000,708174474
1000000,795764864
450000,987020264
450000,988429187
3000000,774252579
3000000,825886168
1000000,789140391
450000,862965788
1000000,939589944
14500000,584242424
500000,327681252
5000000,788439888
500000,926287958
500000,583232456
450000,866264768
1000000,799066388
1000000,983756383
1000000,702766077
11325000,855894678
3000000,944392011
93000000,819709999
1000000,941218387
450000,343817299
500000,879936456
3000000,972336959
450000,336109444
10000000,962793839
500000,814643282
1000000,942866801
450000,987251230
450000,972968947
3000000,888000510
3000000,968422009
3000000,777680808
450000,342960669
5000000,898947878
1000000,352796268
1000000,776214411
73000000,708479999
500000,367743696
500000,925683166
1000000,926708010
500000,947232068
3000000,795384999
1000000,383760707
450000,325909048
1000000,993812000
5000000,819927879
450000,334609866
500000,867129077
5000000,827264567
5000000,982946899
1000000,966858449
1000000,702698567
11325000,817407678
450000,989599453
3000000,965074568
1000000,762691697
1000000,898040292
500000,342087566
11000000,787750888
10000000,333953979
450000,334962188
1000000,886084303
3000000,973918981
58000000,866886608
5000000,918665779
200000000,948899899
1000000,928689479
450000,988264667
450000,344277239
3000000,775747179
3000000,942648222
52942000,706000888
1000000,946570546
5000000,815908666
1000000,931144616
5000000,765555225
5000000,859998993
500000,974420693
450000,332001889
450000,327357039
500000,353976050
500000,964989901
450000,344159186
450000,866383233
1000000,799079933
3000000,916120989
10000000,789678938
450000,326200105
450000,343945551
1000000,799122377
450000,344165266
1000000,356204214
3000000,917906916
79000000,857775678
3000000,818996622
1000000,763527227
450000,342891399
3000000,961050489
500000,877331239
450000,866905080
500000,962689030
450000,374078599
3000000,928586679
3000000,766298555
1000000,762693393
450000,334040670
450000,325246086
12000000,857867867
1000000,908134866
500000,968837313
1000000,799198321
450000,333072166
500000,585962006
1000000,947996316
450000,333978539
500000,908727437
1000000,568123779
5000000,767497999
450000,866373537
3000000,967036369
3000000,964056669
450000,374356486
500000,889596970
3000000,916782439
10000000,854688868
10175000,946671589
500000,817133611
10000000,989279000
12000000,396785668
1000000,763616316
500000,927457239
3000000,777765728
450000,329523586
3000000,909746168
500000,364689284
10000000,799999863
12000000,963332017
55000000,702505050
500000,878124078
1000000,799241193
450000,348055186
450000,862897697
1000000,708127121
450000,332091004
50000000,927899888
1000000,762641963
1000000,762612912
500000,586732008
450000,329793766
500000,937947348
3000000,779266663
5000000,983286696
3000000,783688996
1000000,764133123
500000,877156799
450000,325702332
10000000,333390880
450000,326485499
500000,986379071
50000000,869523333
1000000,904734879
500000,877342022
450000,326130107
3000000,847888186
1000000,944635298
5000000,966975679
3000000,989860113
10000000,913961222
3000000,888879968
5000000,372541993
120000000,876787878
1000000,849581388
450000,327855199
450000,336306966
1000000,702722677
12000000,969258968
450000,334667839
3000000,922293989
3000000,823337676
3000000,704577799
5000000,703998988
3000000,931400368
3000000,983120195
99000000,333073333
500000,384201018
5000000,386110286
11000000,876766999
1000000,886040775
1000000,943318298
1000000,886783896
5000000,765933888
5000000,965871994
450000,329290688
5000000,855017666
450000,344160456
5000000,812153153
450000,368765079
3000000,866586567
450000,343867774
450000,335894299
500000,928788357
90000000,797288288
3000000,932866567
450000,329200578
15000000,783338889
1000000,981044155
450000,368206939
3000000,815366636
500000,566582005
450000,382062088
500000,879591878
3000000,787888579
5000000,924718555
3000000,779994000
5000000,395171333
5000000,966397929
11500000,778450888
5000000,816826668
13000000,703877979
10000000,986471986
10000000,359339889
11000000,342886668
1000000,795711233
500000,347350168
12000000,772123678
500000,939590187
450000,328715898
500000,528932008
12000000,813138139
500000,523952008
10000000,567808182
1000000,934544993
14000000,965123866
1000000,942653072
3000000,838199879
450000,385468586
450000,374538786
1000000,708007607
5000000,792222010
500000,877333770
450000,333437299
450000,326140691
450000,865650365
500000,852307288
5000000,765081081
5000000,868552011
1000000,773321978
12500000,944873666
500000,926001388
3000000,357354789
450000,333063986
3000000,707500505
1000000,762699755
5000000,939562288
450000,367170587
3000000,852030383
500000,901886894
3000000,941338879
5000000,568161368
1000000,909270519
450000,352267639
11325000,816493678
500000,905382537
14000000,833333279
450000,326120804
10000000,398663339
3000000,569696958
450000,343835739
5000000,866566993
500000,879928399
1000000,762711963
3000000,978152399
1000000,762789189
1000000,911060776
1000000,835373337
450000,332346199
500000,905301545
5000000,969569288
3000000,911037272
1000000,835173444
5000000,981902168
500000,528070386
1000000,898314328
5000000,913586379
450000,347666830
1000000,898309507
1000000,856131639
450000,344030566
1000000,936556198
1000000,813090091
10000000,707777866
450000,343946539
1000000,963727181
500000,325663373
11325000,849470678
12000000,839839168
3000000,938709444
500000,344900633
3000000,901494594
5000000,966139386
3000000,961029092
450000,328310904
500000,907940587
450000,336173966
5000000,384369886
1000000,795611277
12000000,922671368
5000000,973001985
1000000,943737508
3000000,922669579
3000000,961884448
500000,913029002
3000000,902617000
10000000,926746886
1000000,773929839
1000000,705973232
15000000,921081998
5000000,968232016
3000000,923282015
1000000,844136444
450000,346137939
10000000,705506886
5000000,862552868
3000000,822227220
1000000,853419333
450000,334390568
60000000,789665555
5000000,357337773
1000000,869966009
5000000,342905888
14000000,837008999
1000000,947576670
500000,941268885
500000,352797098
450000,326310684
3000000,567838639
450000,334714886
500000,938753887
5000000,372896996
450000,974922231
1000000,942867353
1000000,983743661
500000,879930966
13125000,906674268
500000,935026337
5000000,799476999
500000,375471466
3000000,986940088
79000000,334567878
10000000,988271992
1000000,868761970
500000,906842132
5000000,858893399
3000000,355442255
1000000,353899579
3000000,368548866
450000,344915679
450000,367384139
1000000,904967210
1000000,944192024
500000,393636661
1000000,948617782
1000000,946603903
3000000,707191515
120000000,888787888
450000,327942017
500000,378184853
1000000,763573973
500000,786902444
3000000,857131616
5000000,973279669
50000000,786007007
1000000,844193989
450000,865024898
5000000,528051971
3000000,857888890
5000000,961201818
450000,971979571
500000,983242890
1000000,888193463
15000000,819012021
1000000,795762012
500000,877332275
70000000,994959697
450000,343620299
12000000,899137888
1000000,795665234
5000000,794513513
3000000,886808683
5000000,889987899
3000000,962290500
3000000,333555182
3000000,963442008
5000000,765898555
10000000,886123368
5000000,917517778
1000000,945230052
12900000,777777261
500000,877010595
1000000,762569292
500000,342432389
1000000,899633880
1000000,917573786
3000000,902507179
500000,868289871
1000000,705253259
5000000,707556567
1000000,763083878
58000000,833123123
14999999,589398939
65000000,333567555
450000,328457866
1000000,795647373
450000,342856336
450000,325855594
450000,328583439
450000,329353566
1000000,941243452
1000000,762585225
5000000,773564777
500000,962409093
1000000,762651975
3000000,979235859
1000000,896515686
1000000,777678604
5000000,345855868
5000000,767377373
450000,362170380
450000,335371639
69000000,777771971
3000000,394616333
72000000,389768888
3000000,979255239
1000000,795722344
3000000,966912014
5000000,382832886
1000000,762599393
5000000,379727179
1000000,702733422
3000000,762093979
5000000,962894078
450000,335180694
3000000,866625679
450000,335210114
450000,334825639
65000000,335963333
1000000,941871519
3000000,334331789
1000000,763730739
5000000,332940888
450000,866054446
450000,342793689
1000000,946497712
1000000,795305090
15000000,902072015
1000000,966927558
1000000,762504505
500000,586371986
450000,989578427
125000000,856789888
1000000,707929678
62000000,969026888
450000,866363332
450000,343161094
1000000,793339386
1000000,326247078
111000000,978300000
5000000,856422422
5000000,838232668
1000000,352186479
450000,344590345
1000000,946119348
3000000,708787008
12000000,336369779
11325000,847461678
1000000,784724000
3000000,975160189
500000,879591386
79000000,928202020
1000000,566125126
500000,965664380
5000000,913989383
500000,814566488
450000,332465557
450000,332766609
11000000,876383888
13000000,866247888
11325000,819173678
3000000,764768789
3000000,908369009
450000,338212539
1000000,942938161
1000000,964130775
11700000,845678920
500000,879338895
12000000,856857857
500000,932484966
50000000,347446789
450000,329352166
500000,528563386
500000,877995879
500000,879611636
280000000,899449999
5000000,967286179
50000000,769227777
500000,523991980
5000000,913838566
450000,329564679
1000000,786779595
500000,965158500
500000,972780690
450000,328067689
3000000,783681992
500000,906025786
13600000,357720000
500000,877115513
10000000,567838485
450000,327396661
50000000,904190000
450000,325633381
500000,564931997
450000,865843378
500000,878234577
450000,337027778
3000000,962516988
1000000,901475889
10000000,767379979
450000,984575154
450000,338205079
12000000,899222239
15000000,818072012
5000000,812121199
1000000,815542444
120000000,789778779
500000,988223025
3000000,813177555
3000000,819287878
3000000,777775280
450000,334270178
500000,763180279
1000000,961626577
450000,867016486
3000000,916932586
5000000,936992023
10000000,904172179
1000000,971202522
12400000,335460000
5000000,348080123
5000000,789345078
450000,334376386
5000000,815603666
10000000,793985999
1000000,943696981
450000,866942344
500000,877113686
3000000,981796895
1000000,898303071
450000,365455739
1000000,763634834
450000,369559229
450000,343034448
3000000,899102299
1000000,762734733
450000,333471286
1000000,762645145
500000,927124739
450000,385693539
10000000,972411993
13900000,826355999
450000,365076667
500000,879933869
1000000,763634334
450000,327220268
5000000,888052011
50000000,356800800
3000000,707222899
12000000,388888613
13900000,393857979
3000000,398542666
500000,943195397
12000000,335111188
3000000,357244666
1000000,795595353
450000,862954966
450000,343240904
10000000,382776655
3000000,825636366
450000,334092186
15000000,949520888
450000,342692221
11000000,764398398
500000,879934279
11000000,702831111
11000000,819828486
450000,338647772
500000,921718488
5000000,976837684
3000000,886446880
5000000,357259779
500000,943603301
3000000,878787786
450000,866985652
11000000,785099099
84500000,995550999
3000000,962483699
5000000,328161686
450000,984865857
500000,905146818
10550000,918680979
450000,329742939
500000,565091991
450000,345666251
450000,342855639
3000000,932071551
